10	;emp-10-1	;0	;0.0
11	;emp-11-1	;16	;80.0
12	;emp-12-1	;11	;0.8
13	;emp-13-1	;20	;540.7
14	;emp-14-1	;5	;360.6
15	;emp-15-1	;20	;280.4
16	;emp-16-1	;11	;70.2
17	;emp-17-1	;1	;240.4
18	;emp-18-1	;16	;270.4
19	;emp-19-1	;20	;0.3
20	;emp-20-1	;3	;200.3
21	;emp-21-1	;19	;210.4
22	;emp-22-1	;16	;300.5
23	;emp-23-1	;11	;240.9
24	;emp-24-1	;6	;490.8
25	;emp-25-1	;20	;60.7
26	;emp-26-1	;19	;180.1
27	;emp-27-1	;3	;240.5
28	;emp-28-1	;12	;0.7
29	;emp-29-1	;10	;180.1
30	;emp-30-1	;0	;0.0
1	;emp-1-1	;2	;240.8
2	;emp-2-1	;8	;0.3
3	;emp-3-1	;3	;40.4
4	;emp-4-1	;3	;0.0
5	;emp-5-1	;1	;180.0
6	;emp-6-1	;3	;60.7
7	;emp-7-1	;14	;50.7
8	;emp-8-1	;6	;60.4
9	;emp-9-1	;9	;0.8
10	;emp-10-1	;9	;0.1
11	;emp-11-1	;17	;720.0
12	;emp-12-1	;9	;160.5
13	;emp-13-1	;6	;480.9
14	;emp-14-1	;11	;20.6
15	;emp-15-1	;17	;150.9
16	;emp-16-1	;20	;240.9
17	;emp-17-1	;11	;240.0
18	;emp-18-1	;6	;640.2
19	;emp-19-1	;3	;90.0
20	;emp-20-1	;13	;150.4
21	;emp-21-1	;9	;400.8
22	;emp-22-1	;2	;300.5
23	;emp-23-1	;10	;480.0
24	;emp-24-1	;14	;120.0
25	;emp-25-1	;19	;0.7
26	;emp-26-1	;3	;490.4
27	;emp-27-1	;13	;0.7
28	;emp-28-1	;6	;0.0
29	;emp-29-1	;13	;0.0
30	;emp-30-1	;19	;280.5
1	;emp-1-1	;18	;80.4
2	;emp-2-1	;11	;20.7
3	;emp-3-1	;12	;720.4
4	;emp-4-1	;19	;0.1
5	;emp-5-1	;13	;420.9
6	;emp-6-1	;14	;240.1
7	;emp-7-1	;11	;640.9
8	;emp-8-1	;2	;210.2
9	;emp-9-1	;8	;140.8
10	;emp-10-1	;17	;0.2
11	;emp-11-1	;20	;180.2
12	;emp-12-1	;8	;100.6
13	;emp-13-1	;2	;160.0
14	;emp-14-1	;3	;80.9
15	;emp-15-1	;20	;240.1
16	;emp-16-1	;18	;60.5
17	;emp-17-1	;17	;90.0
18	;emp-18-1	;14	;40.1
19	;emp-19-1	;15	;140.9
20	;emp-20-1	;17	;60.5
21	;emp-21-1	;15	;0.4
22	;emp-22-1	;9	;420.2
23	;emp-23-1	;10	;30.9
24	;emp-24-1	;1	;90.1
25	;emp-25-1	;10	;70.3
26	;emp-26-1	;1	;30.1
27	;emp-27-1	;0	;480.1
28	;emp-28-1	;15	;720.4
29	;emp-29-1	;12	;0.0
30	;emp-30-1	;19	;200.8
1	;emp-1-1	;1	;140.1
2	;emp-2-1	;10	;640.7
3	;emp-3-1	;11	;80.7
4	;emp-4-1	;15	;180.2
5	;emp-5-1	;10	;120.7
6	;emp-6-1	;4	;160.5
7	;emp-7-1	;9	;0.7
8	;emp-8-1	;7	;70.3
9	;emp-9-1	;0	;0.3
10	;emp-10-1	;4	;450.8
11	;emp-11-1	;12	;210.4
12	;emp-12-1	;18	;240.6
13	;emp-13-1	;16	;200.6
14	;emp-14-1	;18	;10.8
15	;emp-15-1	;20	;640.2
16	;emp-16-1	;2	;300.3
17	;emp-17-1	;7	;40.4
18	;emp-18-1	;17	;100.1
19	;emp-19-1	;11	;60.8
20	;emp-20-1	;10	;630.3
21	;emp-21-1	;7	;0.1
22	;emp-22-1	;15	;0.4
23	;emp-23-1	;0	;0.6
24	;emp-24-1	;5	;90.5
25	;emp-25-1	;17	;420.0
26	;emp-26-1	;12	;0.8
27	;emp-27-1	;3	;0.6
28	;emp-28-1	;0	;720.8
29	;emp-29-1	;1	;240.8
30	;emp-30-1	;20	;140.0
1	;emp-1-1	;14	;450.2
2	;emp-2-1	;2	;140.6
3	;emp-3-1	;17	;180.7
4	;emp-4-1	;9	;810.2
5	;emp-5-1	;14	;280.4
6	;emp-6-1	;7	;100.2
7	;emp-7-1	;11	;0.3
8	;emp-8-1	;17	;360.3
9	;emp-9-1	;15	;0.2
10	;emp-10-1	;10	;810.6
11	;emp-11-1	;3	;240.8
12	;emp-12-1	;12	;30.7
13	;emp-13-1	;17	;30.4
14	;emp-14-1	;15	;360.2
15	;emp-15-1	;14	;150.7
16	;emp-16-1	;2	;480.2
17	;emp-17-1	;18	;640.2
18	;emp-18-1	;12	;540.8
19	;emp-19-1	;20	;140.7
20	;emp-20-1	;15	;630.2
21	;emp-21-1	;14	;280.6
22	;emp-22-1	;13	;0.1
23	;emp-23-1	;9	;60.8
24	;emp-24-1	;13	;400.0
25	;emp-25-1	;16	;0.6
26	;emp-26-1	;13	;420.0
27	;emp-27-1	;2	;70.5
28	;emp-28-1	;12	;60.5
29	;emp-29-1	;19	;480.2
30	;emp-30-1	;11	;0.3
1	;emp-1-1	;0	;150.5
2	;emp-2-1	;3	;90.5
3	;emp-3-1	;4	;240.7
4	;emp-4-1	;2	;420.4
5	;emp-5-1	;12	;120.9
6	;emp-6-1	;5	;0.9
7	;emp-7-1	;12	;0.9
8	;emp-8-1	;16	;40.4
9	;emp-9-1	;8	;240.5
10	;emp-10-1	;12	;540.9
11	;emp-11-1	;6	;400.9
12	;emp-12-1	;16	;0.5
13	;emp-13-1	;20	;90.7
14	;emp-14-1	;14	;70.4
15	;emp-15-1	;16	;80.5
16	;emp-16-1	;16	;20.2
17	;emp-17-1	;1	;180.0
18	;emp-18-1	;15	;480.1
19	;emp-19-1	;20	;140.1
20	;emp-20-1	;12	;40.9
21	;emp-21-1	;1	;420.6
22	;emp-22-1	;0	;630.3
23	;emp-23-1	;3	;120.3
24	;emp-24-1	;16	;0.5
25	;emp-25-1	;16	;50.3
26	;emp-26-1	;13	;150.6
27	;emp-27-1	;5	;60.2
28	;emp-28-1	;4	;140.2
29	;emp-29-1	;10	;420.9
30	;emp-30-1	;18	;20.1
1	;emp-1-1	;9	;120.2
2	;emp-2-1	;16	;0.1
3	;emp-3-1	;16	;0.6
4	;emp-4-1	;4	;120.1
5	;emp-5-1	;16	;90.1
6	;emp-6-1	;1	;90.1
7	;emp-7-1	;0	;280.6
8	;emp-8-1	;6	;40.0
9	;emp-9-1	;6	;540.2
10	;emp-10-1	;3	;90.9
11	;emp-11-1	;5	;40.2
12	;emp-12-1	;16	;640.9
13	;emp-13-1	;3	;480.3
14	;emp-14-1	;5	;560.1
15	;emp-15-1	;7	;360.6
16	;emp-16-1	;7	;160.2
17	;emp-17-1	;0	;70.3
18	;emp-18-1	;20	;560.4
19	;emp-19-1	;17	;350.9
20	;emp-20-1	;1	;240.2
21	;emp-21-1	;13	;20.7
22	;emp-22-1	;20	;60.5
23	;emp-23-1	;4	;0.1
24	;emp-24-1	;0	;360.0
25	;emp-25-1	;1	;320.8
26	;emp-26-1	;6	;0.8
27	;emp-27-1	;11	;160.5
28	;emp-28-1	;14	;50.5
29	;emp-29-1	;5	;210.0
30	;emp-30-1	;9	;540.2
1	;emp-1-1	;7	;180.9
2	;emp-2-1	;15	;90.1
3	;emp-3-1	;8	;60.7
4	;emp-4-1	;3	;80.6
5	;emp-5-1	;14	;100.7
6	;emp-6-1	;6	;810.8
7	;emp-7-1	;14	;320.2
8	;emp-8-1	;15	;250.0
9	;emp-9-1	;0	;0.3
10	;emp-10-1	;12	;90.8
11	;emp-11-1	;0	;40.5
12	;emp-12-1	;5	;160.7
13	;emp-13-1	;2	;490.0
14	;emp-14-1	;5	;120.7
15	;emp-15-1	;2	;80.6
16	;emp-16-1	;5	;200.7
17	;emp-17-1	;4	;0.2
18	;emp-18-1	;9	;540.2
19	;emp-19-1	;9	;30.2
20	;emp-20-1	;2	;540.0
21	;emp-21-1	;12	;350.9
22	;emp-22-1	;11	;0.6
23	;emp-23-1	;9	;50.9
24	;emp-24-1	;14	;400.5
25	;emp-25-1	;2	;140.4
26	;emp-26-1	;16	;280.2
27	;emp-27-1	;14	;180.8
28	;emp-28-1	;2	;540.8
29	;emp-29-1	;7	;200.6
30	;emp-30-1	;14	;80.0
1	;emp-1-1	;15	;100.9
2	;emp-2-1	;10	;810.2
3	;emp-3-1	;18	;0.4
4	;emp-4-1	;8	;560.5
5	;emp-5-1	;16	;0.5
6	;emp-6-1	;4	;120.6
7	;emp-7-1	;7	;30.9
8	;emp-8-1	;4	;120.5
9	;emp-9-1	;11	;20.4
10	;emp-10-1	;5	;90.7
11	;emp-11-1	;11	;100.5
12	;emp-12-1	;6	;80.9
13	;emp-13-1	;15	;0.2
14	;emp-14-1	;17	;420.3
15	;emp-15-1	;10	;0.7
16	;emp-16-1	;14	;100.1
17	;emp-17-1	;15	;0.0
18	;emp-18-1	;1	;0.9
19	;emp-19-1	;18	;160.5
20	;emp-20-1	;5	;420.3
21	;emp-21-1	;9	;80.8
22	;emp-22-1	;8	;140.5
23	;emp-23-1	;16	;630.3
24	;emp-24-1	;20	;810.5
25	;emp-25-1	;4	;120.1
26	;emp-26-1	;19	;450.5
27	;emp-27-1	;6	;120.6
28	;emp-28-1	;10	;100.9
29	;emp-29-1	;20	;720.5
30	;emp-30-1	;5	;360.9
1	;emp-1-1	;7	;60.2
2	;emp-2-1	;0	;80.7
3	;emp-3-1	;16	;100.3
4	;emp-4-1	;16	;240.5
5	;emp-5-1	;4	;360.7
6	;emp-6-1	;3	;270.9
7	;emp-7-1	;8	;630.9
8	;emp-8-1	;5	;270.7
9	;emp-9-1	;11	;160.2
10	;emp-10-1	;1	;350.2
11	;emp-11-1	;9	;0.5
12	;emp-12-1	;8	;0.5
13	;emp-13-1	;12	;50.1
14	;emp-14-1	;5	;0.3
15	;emp-15-1	;15	;120.5
16	;emp-16-1	;5	;320.0
17	;emp-17-1	;13	;280.1
18	;emp-18-1	;8	;200.2
19	;emp-19-1	;4	;80.3
20	;emp-20-1	;16	;450.0
21	;emp-21-1	;9	;20.8
22	;emp-22-1	;0	;160.9
23	;emp-23-1	;10	;180.5
24	;emp-24-1	;13	;360.6
25	;emp-25-1	;15	;560.4
26	;emp-26-1	;0	;100.2
27	;emp-27-1	;12	;240.8
28	;emp-28-1	;16	;60.9
29	;emp-29-1	;14	;70.0
30	;emp-30-1	;4	;480.4
1	;emp-1-1	;8	;490.2
2	;emp-2-1	;3	;560.2
3	;emp-3-1	;16	;0.8
4	;emp-4-1	;9	;160.5
5	;emp-5-1	;12	;0.7
6	;emp-6-1	;8	;120.0
7	;emp-7-1	;16	;0.3
8	;emp-8-1	;2	;270.9
9	;emp-9-1	;8	;150.9
10	;emp-10-1	;14	;120.8
11	;emp-11-1	;4	;240.9
12	;emp-12-1	;14	;0.0
13	;emp-13-1	;13	;40.2
14	;emp-14-1	;0	;140.2
15	;emp-15-1	;2	;10.3
16	;emp-16-1	;9	;70.5
17	;emp-17-1	;0	;180.9
18	;emp-18-1	;4	;0.7
19	;emp-19-1	;18	;250.0
20	;emp-20-1	;16	;0.5
21	;emp-21-1	;12	;480.5
22	;emp-22-1	;10	;240.6
23	;emp-23-1	;9	;90.5
24	;emp-24-1	;0	;30.3
25	;emp-25-1	;15	;120.4
26	;emp-26-1	;19	;420.0
27	;emp-27-1	;9	;240.2
28	;emp-28-1	;1	;20.0
29	;emp-29-1	;7	;350.6
30	;emp-30-1	;13	;560.3
1	;emp-1-1	;10	;360.2
2	;emp-2-1	;6	;20.2
3	;emp-3-1	;20	;280.9
4	;emp-4-1	;19	;50.8
5	;emp-5-1	;20	;140.9
6	;emp-6-1	;2	;80.9
7	;emp-7-1	;0	;60.0
8	;emp-8-1	;10	;100.6
9	;emp-9-1	;19	;450.3
10	;emp-10-1	;18	;0.6
11	;emp-11-1	;7	;120.6
12	;emp-12-1	;4	;560.7
13	;emp-13-1	;6	;60.3
14	;emp-14-1	;17	;0.4
15	;emp-15-1	;16	;40.8
16	;emp-16-1	;17	;180.5
17	;emp-17-1	;20	;50.3
18	;emp-18-1	;9	;80.8
19	;emp-19-1	;18	;630.7
20	;emp-20-1	;15	;240.5
21	;emp-21-1	;20	;240.0
22	;emp-22-1	;10	;160.8
23	;emp-23-1	;20	;40.1
24	;emp-24-1	;20	;60.5
25	;emp-25-1	;6	;0.7
26	;emp-26-1	;0	;400.8
27	;emp-27-1	;18	;160.5
28	;emp-28-1	;17	;320.6
29	;emp-29-1	;14	;360.1
30	;emp-30-1	;15	;480.2
1	;emp-1-1	;17	;0.5
2	;emp-2-1	;5	;0.2
3	;emp-3-1	;2	;250.9
4	;emp-4-1	;8	;0.6
5	;emp-5-1	;18	;150.4
6	;emp-6-1	;12	;120.4
7	;emp-7-1	;7	;0.1
8	;emp-8-1	;14	;0.6
9	;emp-9-1	;11	;560.1
10	;emp-10-1	;4	;400.6
11	;emp-11-1	;3	;140.6
12	;emp-12-1	;13	;630.4
13	;emp-13-1	;3	;90.0
14	;emp-14-1	;18	;0.8
15	;emp-15-1	;10	;480.3
16	;emp-16-1	;2	;320.7
17	;emp-17-1	;19	;90.8
18	;emp-18-1	;17	;240.0
19	;emp-19-1	;16	;0.2
20	;emp-20-1	;18	;810.0
21	;emp-21-1	;13	;60.4
22	;emp-22-1	;15	;60.8
23	;emp-23-1	;7	;60.5
24	;emp-24-1	;4	;420.3
25	;emp-25-1	;2	;360.6
26	;emp-26-1	;14	;50.7
27	;emp-27-1	;20	;0.7
28	;emp-28-1	;3	;0.4
29	;emp-29-1	;14	;640.0
30	;emp-30-1	;13	;360.7
1	;emp-1-1	;7	;0.7
2	;emp-2-1	;18	;0.5
3	;emp-3-1	;18	;100.7
4	;emp-4-1	;18	;630.2
5	;emp-5-1	;20	;60.7
6	;emp-6-1	;20	;540.0
7	;emp-7-1	;7	;630.0
8	;emp-8-1	;6	;0.8
9	;emp-9-1	;15	;150.4
10	;emp-10-1	;13	;240.9
11	;emp-11-1	;20	;0.6
12	;emp-12-1	;1	;120.0
13	;emp-13-1	;5	;540.6
14	;emp-14-1	;10	;0.3
15	;emp-15-1	;5	;720.6
16	;emp-16-1	;0	;140.2
17	;emp-17-1	;11	;120.2
18	;emp-18-1	;20	;100.6
19	;emp-19-1	;18	;80.6
20	;emp-20-1	;13	;240.4
21	;emp-21-1	;14	;50.7
22	;emp-22-1	;3	;180.1
23	;emp-23-1	;9	;0.2
24	;emp-24-1	;10	;200.7
25	;emp-25-1	;17	;90.1
26	;emp-26-1	;4	;160.1
27	;emp-27-1	;6	;0.8
28	;emp-28-1	;8	;450.3
29	;emp-29-1	;13	;300.4
30	;emp-30-1	;13	;40.4
1	;emp-1-1	;6	;320.6
2	;emp-2-1	;4	;360.1
3	;emp-3-1	;10	;0.1
4	;emp-4-1	;18	;450.9
5	;emp-5-1	;6	;480.2
6	;emp-6-1	;9	;80.8
7	;emp-7-1	;4	;60.6
8	;emp-8-1	;18	;640.2
9	;emp-9-1	;13	;0.4
10	;emp-10-1	;17	;240.5
11	;emp-11-1	;20	;180.0
12	;emp-12-1	;12	;120.7
13	;emp-13-1	;20	;30.6
14	;emp-14-1	;11	;90.9
15	;emp-15-1	;1	;0.7
16	;emp-16-1	;12	;350.3
17	;emp-17-1	;18	;160.1
18	;emp-18-1	;3	;490.4
19	;emp-19-1	;17	;560.2
20	;emp-20-1	;4	;480.0
21	;emp-21-1	;14	;360.3
22	;emp-22-1	;19	;360.7
23	;emp-23-1	;17	;180.7
24	;emp-24-1	;17	;480.0
25	;emp-25-1	;1	;0.2
26	;emp-26-1	;3	;270.1
27	;emp-27-1	;1	;490.1
28	;emp-28-1	;11	;60.8
29	;emp-29-1	;4	;0.3
30	;emp-30-1	;4	;80.4
1	;emp-1-1	;18	;120.1
2	;emp-2-1	;3	;240.2
3	;emp-3-1	;1	;0.9
4	;emp-4-1	;17	;450.6
5	;emp-5-1	;3	;350.1
6	;emp-6-1	;15	;100.9
7	;emp-7-1	;5	;30.8
8	;emp-8-1	;6	;0.0
9	;emp-9-1	;12	;480.3
10	;emp-10-1	;16	;30.1
11	;emp-11-1	;16	;0.5
12	;emp-12-1	;19	;450.1
13	;emp-13-1	;18	;490.5
14	;emp-14-1	;2	;720.8
15	;emp-15-1	;12	;0.9
16	;emp-16-1	;0	;160.5
17	;emp-17-1	;7	;100.9
18	;emp-18-1	;7	;300.6
19	;emp-19-1	;11	;140.3
20	;emp-20-1	;12	;0.2
21	;emp-21-1	;9	;140.1
22	;emp-22-1	;20	;0.7
23	;emp-23-1	;19	;30.5
24	;emp-24-1	;17	;80.3
25	;emp-25-1	;16	;180.5
26	;emp-26-1	;11	;0.5
27	;emp-27-1	;0	;420.3
28	;emp-28-1	;5	;560.9
29	;emp-29-1	;15	;120.1
30	;emp-30-1	;1	;540.6
1	;emp-1-1	;12	;200.9
2	;emp-2-1	;20	;90.8
3	;emp-3-1	;3	;90.3
4	;emp-4-1	;19	;40.3
5	;emp-5-1	;7	;60.4
6	;emp-6-1	;11	;80.0
7	;emp-7-1	;6	;350.8
8	;emp-8-1	;7	;0.1
9	;emp-9-1	;20	;630.6
10	;emp-10-1	;20	;100.1
11	;emp-11-1	;7	;0.6
12	;emp-12-1	;12	;20.8
13	;emp-13-1	;18	;320.8
14	;emp-14-1	;13	;120.3
15	;emp-15-1	;17	;720.1
16	;emp-16-1	;16	;80.1
17	;emp-17-1	;10	;150.2
18	;emp-18-1	;9	;270.2
19	;emp-19-1	;7	;540.4
20	;emp-20-1	;6	;720.5
21	;emp-21-1	;18	;0.8
22	;emp-22-1	;9	;360.6
23	;emp-23-1	;1	;0.0
24	;emp-24-1	;6	;80.9
25	;emp-25-1	;2	;0.7
26	;emp-26-1	;16	;200.9
27	;emp-27-1	;6	;180.7
28	;emp-28-1	;4	;160.5
29	;emp-29-1	;8	;560.1
30	;emp-30-1	;12	;150.6
1	;emp-1-1	;6	;630.1
2	;emp-2-1	;12	;80.4
3	;emp-3-1	;3	;40.0
4	;emp-4-1	;4	;0.1
5	;emp-5-1	;9	;80.4
6	;emp-6-1	;17	;80.2
7	;emp-7-1	;20	;630.0
8	;emp-8-1	;2	;350.6
9	;emp-9-1	;2	;90.4
10	;emp-10-1	;20	;0.1
11	;emp-11-1	;10	;70.8
12	;emp-12-1	;16	;20.5
13	;emp-13-1	;11	;100.0
14	;emp-14-1	;13	;10.9
15	;emp-15-1	;15	;50.7
16	;emp-16-1	;4	;240.0
17	;emp-17-1	;12	;140.7
18	;emp-18-1	;9	;360.2
19	;emp-19-1	;0	;0.6
20	;emp-20-1	;13	;0.7
21	;emp-21-1	;19	;120.2
22	;emp-22-1	;16	;100.4
23	;emp-23-1	;19	;630.5
24	;emp-24-1	;4	;120.6
25	;emp-25-1	;2	;70.4
26	;emp-26-1	;7	;720.4
27	;emp-27-1	;6	;80.3
28	;emp-28-1	;9	;400.4
29	;emp-29-1	;12	;350.8
30	;emp-30-1	;12	;0.3
1	;emp-1-1	;19	;320.8
2	;emp-2-1	;15	;300.6
3	;emp-3-1	;18	;280.6
4	;emp-4-1	;8	;80.9
5	;emp-5-1	;4	;80.8
6	;emp-6-1	;20	;0.0
7	;emp-7-1	;18	;300.8
8	;emp-8-1	;8	;200.5
9	;emp-9-1	;14	;0.0
10	;emp-10-1	;0	;560.3
11	;emp-11-1	;2	;400.3
12	;emp-12-1	;1	;160.1
13	;emp-13-1	;14	;490.0
14	;emp-14-1	;9	;350.4
15	;emp-15-1	;8	;120.7
16	;emp-16-1	;6	;0.1
17	;emp-17-1	;19	;60.4
18	;emp-18-1	;1	;0.5
19	;emp-19-1	;14	;0.4
20	;emp-20-1	;10	;350.4
21	;emp-21-1	;13	;270.2
22	;emp-22-1	;6	;450.1
23	;emp-23-1	;6	;100.8
24	;emp-24-1	;5	;160.3
25	;emp-25-1	;13	;80.7
26	;emp-26-1	;6	;300.5
27	;emp-27-1	;2	;420.1
28	;emp-28-1	;11	;0.0
29	;emp-29-1	;5	;250.2
30	;emp-30-1	;18	;0.7
1	;emp-1-1	;18	;400.9
2	;emp-2-1	;19	;630.0
3	;emp-3-1	;14	;200.4
4	;emp-4-1	;11	;80.4
5	;emp-5-1	;11	;80.6
6	;emp-6-1	;11	;630.7
7	;emp-7-1	;6	;180.7
8	;emp-8-1	;9	;90.5
9	;emp-9-1	;16	;180.0
10	;emp-10-1	;15	;450.0
11	;emp-11-1	;2	;200.1
12	;emp-12-1	;12	;80.5
13	;emp-13-1	;13	;200.9
14	;emp-14-1	;4	;200.5
15	;emp-15-1	;0	;630.5
16	;emp-16-1	;4	;420.1
17	;emp-17-1	;1	;0.8
18	;emp-18-1	;1	;630.9
19	;emp-19-1	;0	;0.3
20	;emp-20-1	;3	;100.4
21	;emp-21-1	;8	;160.1
22	;emp-22-1	;19	;180.9
23	;emp-23-1	;18	;360.8
24	;emp-24-1	;18	;640.7
25	;emp-25-1	;14	;60.0
26	;emp-26-1	;4	;180.2
27	;emp-27-1	;15	;10.2
28	;emp-28-1	;11	;420.3
29	;emp-29-1	;4	;0.1
30	;emp-30-1	;2	;10.3
1	;emp-1-1	;15	;250.7
2	;emp-2-1	;17	;90.1
3	;emp-3-1	;0	;10.3
4	;emp-4-1	;6	;0.9
5	;emp-5-1	;11	;150.0
6	;emp-6-1	;5	;60.2
7	;emp-7-1	;0	;270.1
8	;emp-8-1	;13	;40.1
9	;emp-9-1	;19	;200.2
10	;emp-10-1	;3	;320.0
11	;emp-11-1	;16	;200.1
12	;emp-12-1	;1	;80.9
13	;emp-13-1	;18	;300.9
14	;emp-14-1	;16	;0.9
15	;emp-15-1	;3	;240.6
16	;emp-16-1	;6	;300.6
17	;emp-17-1	;0	;320.2
18	;emp-18-1	;11	;120.4
19	;emp-19-1	;1	;120.1
20	;emp-20-1	;19	;20.4
21	;emp-21-1	;20	;180.0
22	;emp-22-1	;17	;0.5
23	;emp-23-1	;18	;400.5
24	;emp-24-1	;12	;0.6
25	;emp-25-1	;10	;90.5
26	;emp-26-1	;5	;400.1
27	;emp-27-1	;7	;20.1
28	;emp-28-1	;19	;630.5
29	;emp-29-1	;12	;120.9
30	;emp-30-1	;2	;280.1
1	;emp-1-1	;9	;60.0
2	;emp-2-1	;0	;60.5
3	;emp-3-1	;0	;60.8
4	;emp-4-1	;2	;0.7
5	;emp-5-1	;7	;720.0
6	;emp-6-1	;8	;360.6
7	;emp-7-1	;11	;810.5
8	;emp-8-1	;14	;0.2
9	;emp-9-1	;13	;80.7
10	;emp-10-1	;10	;180.6
11	;emp-11-1	;0	;540.4
12	;emp-12-1	;1	;240.7
13	;emp-13-1	;8	;180.3
14	;emp-14-1	;6	;0.4
15	;emp-15-1	;1	;540.5
16	;emp-16-1	;14	;210.3
17	;emp-17-1	;20	;100.6
18	;emp-18-1	;4	;30.0
19	;emp-19-1	;1	;70.8
20	;emp-20-1	;15	;180.0
21	;emp-21-1	;1	;720.5
22	;emp-22-1	;3	;270.4
23	;emp-23-1	;14	;0.3
24	;emp-24-1	;9	;180.2
25	;emp-25-1	;10	;90.1
26	;emp-26-1	;3	;300.2
27	;emp-27-1	;2	;250.8
28	;emp-28-1	;4	;20.9
29	;emp-29-1	;3	;450.5
30	;emp-30-1	;4	;180.7
1	;emp-1-1	;10	;10.2
2	;emp-2-1	;15	;180.5
3	;emp-3-1	;9	;400.0
4	;emp-4-1	;0	;0.9
5	;emp-5-1	;12	;0.4
6	;emp-6-1	;4	;210.5
7	;emp-7-1	;18	;30.5
8	;emp-8-1	;14	;240.0
9	;emp-9-1	;5	;450.6
10	;emp-10-1	;18	;360.5
11	;emp-11-1	;7	;490.2
12	;emp-12-1	;14	;320.8
13	;emp-13-1	;14	;150.9
14	;emp-14-1	;20	;10.2
15	;emp-15-1	;20	;60.1
16	;emp-16-1	;6	;70.8
17	;emp-17-1	;4	;160.1
18	;emp-18-1	;1	;0.6
19	;emp-19-1	;11	;140.6
20	;emp-20-1	;7	;70.4
21	;emp-21-1	;15	;480.4
22	;emp-22-1	;4	;480.7
23	;emp-23-1	;20	;60.9
24	;emp-24-1	;18	;60.4
25	;emp-25-1	;4	;60.9
26	;emp-26-1	;4	;80.0
27	;emp-27-1	;4	;0.8
28	;emp-28-1	;18	;0.2
29	;emp-29-1	;13	;30.8
30	;emp-30-1	;5	;80.1
1	;emp-1-1	;13	;400.2
2	;emp-2-1	;3	;60.4
3	;emp-3-1	;19	;180.2
4	;emp-4-1	;16	;450.1
5	;emp-5-1	;11	;140.7
6	;emp-6-1	;0	;280.6
7	;emp-7-1	;0	;720.2
8	;emp-8-1	;20	;200.4
9	;emp-9-1	;2	;640.7
10	;emp-10-1	;11	;270.1
11	;emp-11-1	;13	;0.6
12	;emp-12-1	;14	;0.3
13	;emp-13-1	;0	;540.6
14	;emp-14-1	;2	;90.2
15	;emp-15-1	;16	;450.0
16	;emp-16-1	;20	;240.9
17	;emp-17-1	;8	;280.8
18	;emp-18-1	;0	;0.1
19	;emp-19-1	;0	;420.6
20	;emp-20-1	;17	;80.8
21	;emp-21-1	;19	;50.1
22	;emp-22-1	;13	;320.2
23	;emp-23-1	;11	;200.8
24	;emp-24-1	;13	;480.4
25	;emp-25-1	;2	;60.4
26	;emp-26-1	;13	;0.1
27	;emp-27-1	;2	;320.8
28	;emp-28-1	;17	;350.2
29	;emp-29-1	;18	;240.9
30	;emp-30-1	;16	;360.1
1	;emp-1-1	;11	;480.3
2	;emp-2-1	;6	;100.7
3	;emp-3-1	;15	;60.6
4	;emp-4-1	;13	;80.0
5	;emp-5-1	;10	;0.2
6	;emp-6-1	;18	;120.3
7	;emp-7-1	;3	;480.7
8	;emp-8-1	;19	;320.1
9	;emp-9-1	;4	;0.3
10	;emp-10-1	;9	;490.0
11	;emp-11-1	;10	;360.7
12	;emp-12-1	;5	;160.2
13	;emp-13-1	;14	;80.6
14	;emp-14-1	;19	;480.6
15	;emp-15-1	;12	;450.6
16	;emp-16-1	;1	;540.2
17	;emp-17-1	;3	;0.3
18	;emp-18-1	;20	;350.6
19	;emp-19-1	;15	;70.9
20	;emp-20-1	;7	;630.9
21	;emp-21-1	;12	;90.1
22	;emp-22-1	;7	;280.1
23	;emp-23-1	;12	;200.1
24	;emp-24-1	;16	;20.8
25	;emp-25-1	;17	;400.3
26	;emp-26-1	;14	;360.7
27	;emp-27-1	;13	;270.5
28	;emp-28-1	;12	;120.3
29	;emp-29-1	;7	;50.9
30	;emp-30-1	;16	;280.3
1	;emp-1-1	;4	;300.0
2	;emp-2-1	;10	;0.1
3	;emp-3-1	;19	;210.6
4	;emp-4-1	;9	;0.9
5	;emp-5-1	;7	;540.1
6	;emp-6-1	;7	;0.1
7	;emp-7-1	;2	;180.6
8	;emp-8-1	;3	;240.9
9	;emp-9-1	;9	;0.0
10	;emp-10-1	;3	;640.2
11	;emp-11-1	;3	;140.1
12	;emp-12-1	;19	;630.1
13	;emp-13-1	;10	;270.6
14	;emp-14-1	;20	;90.6
15	;emp-15-1	;2	;160.7
16	;emp-16-1	;9	;120.8
17	;emp-17-1	;9	;420.4
18	;emp-18-1	;12	;180.0
19	;emp-19-1	;0	;450.7
20	;emp-20-1	;17	;100.7
21	;emp-21-1	;17	;250.4
22	;emp-22-1	;18	;630.2
23	;emp-23-1	;5	;560.2
24	;emp-24-1	;14	;150.8
25	;emp-25-1	;12	;280.0
26	;emp-26-1	;13	;0.0
27	;emp-27-1	;4	;0.1
28	;emp-28-1	;18	;450.9
29	;emp-29-1	;20	;640.3
30	;emp-30-1	;1	;360.4
1	;emp-1-1	;14	;0.3
2	;emp-2-1	;0	;320.7
3	;emp-3-1	;17	;720.4
4	;emp-4-1	;1	;210.1
5	;emp-5-1	;13	;150.1
6	;emp-6-1	;1	;720.1
